63.7979	46.9557	4.97158	16.8422	12.5279
66.8946	15.0759	13.1443	51.8187	4.35522
66.8946	15.0759	13.1443	51.8187	4.35522
60.0702	40.0514	6.07903	20.0188	11.4205
60.0702	40.0514	6.07903	20.0188	11.4205
61.3728	42.6704	5.62273	18.7024	11.8768
61.3728	42.6704	5.62273	18.7024	11.8768
85.9309	76.6541	2.49724	9.27682	15.0023
85.9309	76.6541	2.49724	9.27682	15.0023
58.8929	37.3203	6.60798	21.5726	10.8915
58.8929	37.3203	6.60798	21.5726	10.8915
56.9676	27.5026	9.02571	29.4649	8.47377
56.9676	27.5026	9.02571	29.4649	8.47377
57.0051	27.0418	9.16033	29.9633	8.33916
57.0051	27.0418	9.16033	29.9633	8.33916
71.1545	57.9059	3.73172	13.2487	13.7678
71.1545	57.9059	3.73172	13.2487	13.7678
57.7467	33.9147	7.35102	23.832	10.1485
57.7467	33.9147	7.35102	23.832	10.1485
94.8422	7.70666	15.4154	87.1355	2.08407
94.8422	7.70666	15.4154	87.1355	2.08407
57.304	32.0403	7.80235	25.2637	9.69714
57.304	32.0403	7.80235	25.2637	9.69714
63.5915	46.6115	5.01986	16.98	12.4796
63.5915	46.6115	5.01986	16.98	12.4796
58.2191	35.4662	7.00052	22.7529	10.499
58.2191	35.4662	7.00052	22.7529	10.499
63.5694	46.5745	5.0251	16.9949	12.4744
63.5694	46.5745	5.0251	16.9949	12.4744
67.5441	14.7611	13.2531	52.783	4.2464
67.5441	14.7611	13.2531	52.783	4.2464
57.9307	34.5548	7.20391	23.3759	10.2956
57.9307	34.5548	7.20391	23.3759	10.2956
67.2393	52.3324	4.29674	14.9069	13.2027
67.2393	52.3324	4.29674	14.9069	13.2027
80.0732	10.5713	14.6251	69.5019	2.87443
80.0732	10.5713	14.6251	69.5019	2.87443
72.641	12.7171	13.9445	59.924	3.55502
72.641	12.7171	13.9445	59.924	3.55502
58.7942	37.0666	6.66003	21.7276	10.8395
58.7942	37.0666	6.66003	21.7276	10.8395
61.1978	18.8623	11.821	42.3355	5.67845
61.1978	18.8623	11.821	42.3355	5.67845
146.058	2.39953	16.3213	143.659	1.1782
146.058	2.39953	16.3213	143.659	1.1782
57.7696	33.9975	7.3318	23.7721	10.1677
57.7696	33.9975	7.3318	23.7721	10.1677
70.3634	56.8126	3.83323	13.5507	13.6663
